----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 2150.61,  512,    -8.58,    -5.16,    -12.3,    -1.34,     0.37,     0.78

 2157.23,  512,     2.97,     0.97,    -4.56,     0.80,    -1.22,     0.19

 2163.73,  512,    -4.86,     3.39,   -16.58,     0.23,     0.46,     0.88

 2170.34,  512,    -6.71,    -4.21,    -3.55,     0.30,     0.64,      0.0

 2176.95,  512,     8.46,     3.62,    -9.72,     0.22,     0.49,     0.50

 2183.55,  512,   -11.54,      0.5,   -13.43,      0.3,     0.16,     0.28

  2190.8,  512,     0.27,     0.54,    -1.16,     0.21,     0.58,     0.43

